Code,Temperature,Humidity,Radiation,Longitude,Latitude,Cs_134_(Bq/m3),Cs_137_(Bq/m3),I_131_(Bq/m3)
17,25.41375412,52.7609681,4.345518277,2.649674691,38.22163338,2.458862991,7.786163435,25.5761707
4,35.81405903,51.40951567,6.654674193,0.838998842,47.12686089,9.790121647,1.608038341,60.3847702
10,30.11610633,46.47918938,9.079354108,29.76899639,51.90062554,2.519314421,2.093883773,12.70739214
22,20.88202363,66.23851241,4.871748422,33.25522142,8.776135321,5.776602124,8.070916417,45.35970459
15,19.81280026,54.98847066,1.344784776,30.97256482,55.31184382,4.220311651,7.67368409,4.404956303
18,31.91332733,39.6396712,1.863937627,5.538074238,29.47695932,5.001045841,6.091571986,45.50516028
13,33.91649418,45.50353022,2.619683756,23.1463196,38.04483839,5.153518619,9.467467272,22.32816728
18,9.420753199,74.25349767,7.994310314,23.12907946,53.85076764,5.084933407,5.04793575,56.75070902
13,19.71067185,64.6755625,6.383540152,29.48817647,28.39120568,9.719289432,6.004239739,41.48291154
19,7.558586109,76.20553902,5.342459853,-2.721755861,14.12963788,10.55358725,3.720046576,20.80705065
8,25.15839601,55.51706472,1.903860642,38.72049146,32.58812236,10.52191899,9.893134684,45.97603533
11,15.99249345,38.60273045,6.484209699,24.35284851,26.491889,9.505905719,5.437287567,44.41054488
7,23.28597253,63.1262545,4.945415501,0.177038654,27.30468979,3.291738254,5.78312904,57.24181043
20,25.1513758,41.85832793,3.205231211,6.711356396,28.56269166,6.169943229,4.24588742,20.76957838
16,12.10671077,60.72789095,2.879856709,37.99243338,13.85463369,10.98971942,3.674422164,54.61553274
14,13.61914175,61.35751356,3.698468467,4.830656856,41.05936313,10.70057345,7.052229458,59.1480349
18,26.28401727,64.67696997,8.516166413,21.85556518,42.71571601,11.92315077,9.030059578,30.1040964
6,9.982848799,61.12872801,6.998974328,30.66503197,26.41787406,6.977921267,6.968263825,32.06165381
14,16.5599543,45.00945633,8.695455643,40.16694007,17.71556435,9.72149162,3.551665495,33.25307577
15,27.75514039,70.4770418,3.207476558,16.43574869,19.48826306,12.01256842,2.98808422,31.74547847
11,25.86612161,48.17713598,2.548119525,21.08976222,47.21153326,5.07163758,5.825370188,8.318182896
16,22.73928707,58.42307443,5.295909048,29.28507629,31.79777366,1.387311801,8.256402016,45.5062158
14,9.222847981,41.157076,4.541613717,39.29041406,34.89781032,6.422648668,0.612088085,21.84522684
10,23.59333421,55.36394928,3.234655869,6.262883394,28.97394687,8.73836047,3.298429452,22.72851851
15,18.27959595,69.33346793,0.578668528,22.69271143,33.22710615,11.26424266,5.40691449,25.31690516
6,35.80096098,55.61206727,5.912506262,30.50743494,21.02695055,3.117230808,3.617367947,62.07594243
21,14.5449487,46.27426021,3.057119588,9.7134761,28.0293371,4.957936459,5.324537252,25.98007163
10,15.79675725,65.60046298,7.119314961,3.79743206,43.68143232,3.859619357,8.799176969,30.91933599
14,26.64284392,71.6290562,7.903885455,10.63732514,59.57344155,9.482242435,3.17370367,51.50619414
12,19.60036596,66.64792295,8.161979864,1.787844046,32.35637584,5.476695039,5.387567912,28.84599181
14,7.498267586,38.37606136,6.060753251,33.01607418,16.76633729,9.059212148,3.891309338,52.60459125
13,9.810507585,55.13170904,6.067284208,40.47492525,30.28656908,4.869173535,7.399856636,45.16444404
19,14.52391981,39.47727117,2.571524914,23.77670807,13.66478635,8.653342185,5.636579413,27.89365096
8,29.39108931,52.68064958,4.844026397,35.66584851,29.78350158,7.04473509,7.266692313,48.18330233
7,25.12904361,69.14912042,4.154627197,37.78660015,33.18225038,8.867981494,8.394754177,16.0887878
5,9.262079331,69.69099264,6.844654923,30.14334268,20.12859533,13.11386268,1.549969531,61.85137891
19,18.31223004,61.58362673,7.954894263,24.14031649,40.93792568,3.34701747,4.313018538,56.93991235
16,32.51831806,60.28483009,1.069732687,26.18120863,21.990831,5.102487671,8.005798415,16.5053024
17,18.77882254,58.17965967,4.653785241,14.39454666,52.49420596,10.98393691,3.969091754,28.26507608
10,17.60144163,34.74996089,3.780804576,42.45290807,34.12385831,11.1252734,3.848841158,43.09784584
11,14.02924555,46.5363432,6.017654205,-0.359160638,21.75157131,10.4062146,6.689659937,50.99305524
17,32.00928101,56.14184795,1.362602615,31.84454764,51.81945051,10.35720557,10.0430065,23.68284841
7,6.054375164,56.60541358,5.319549753,18.73116879,46.85297908,5.688179181,4.778005797,24.86939138
12,20.34486289,61.10111364,1.766292918,28.28161412,20.8618337,5.163659541,4.660771684,29.61492611
7,16.90578862,50.11806591,0.911619588,44.40068234,21.43695492,12.96314393,2.109064856,41.51244515
13,13.71982196,45.72337594,1.830651116,12.94008857,32.08652529,4.391509119,3.482966859,38.011478
7,4.795344852,62.5371167,6.302098602,30.28549595,18.60587768,3.101733273,3.095597834,28.59272056
18,19.95644581,63.36940255,8.203178707,11.83372646,28.35389886,4.704385193,4.880221693,21.1732034
14,21.10791023,56.47071279,4.376169724,13.82440816,35.16382465,8.607124712,3.930509576,11.26161787
6,20.73463134,67.65456914,6.835916604,16.17053874,17.85279374,6.964448753,2.174501643,46.70542428
20,25.26285436,71.51298895,9.415524692,19.47548777,30.11153423,12.1391614,6.071349381,12.35475911
14,23.34123503,53.72223179,3.294092835,43.69069063,22.96995233,7.212616291,7.786089225,36.31049824
13,28.45379087,45.75017979,2.752837663,19.31753613,33.68485572,8.038441436,7.232574902,58.69400648
17,22.24549498,50.99281062,3.838691574,25.54277326,25.65277279,10.82553532,10.0345757,10.68697599
21,36.53721117,66.69781649,7.988422374,5.11580039,49.33412045,10.42649811,3.105798978,44.22956286
14,21.0267863,68.1810259,1.81488753,27.70706765,36.01106603,8.458169541,3.315137795,50.71870803
14,5.274741776,57.64076294,5.401666924,10.53961083,27.62425561,10.55664195,6.457861328,39.02540842
10,8.510511243,49.52172449,7.121952831,30.66899826,12.14641304,9.183437914,6.876406154,34.24758297
10,26.42775172,52.92124533,5.363780612,35.56991252,59.79959528,6.86023252,1.661270465,50.40447207
12,30.25036625,67.19255623,2.752328436,3.974990818,50.98171603,10.44277622,3.008537514,22.00821603
8,16.96953973,72.93667302,5.217327941,29.08699624,50.23891008,11.34572997,10.39849803,60.41634117
2,7.107964243,36.81910889,6.042074705,32.08256765,5.918794751,4.800123737,10.52810593,41.5829014
7,26.22107395,43.82874975,2.683916297,20.53566632,16.57055385,4.395756979,5.304108317,28.34821611
4,33.61280558,53.83623453,5.162840106,-3.880273338,58.56387044,11.18120826,6.155685084,17.92998499
17,27.93572212,70.74707373,6.033857281,24.10096747,52.23196237,12.64281738,3.461731906,41.85640653
20,12.3606223,55.01399517,3.628323093,23.6212965,7.778822621,9.292236298,8.429892472,27.73368447
11,17.4190173,47.12027991,7.372088245,21.8813413,6.695407644,4.457271256,8.939070947,49.51577938
7,19.11798921,69.29713842,9.424737177,20.65359081,10.37552448,6.798999564,4.432815386,33.68748995
14,19.9448156,65.73059015,5.585341196,24.29934904,26.1730106,3.337981184,6.675184116,24.83815167
20,14.33201793,50.47974874,2.036840695,47.39045399,51.49779211,10.13454527,9.975994834,31.99041045
10,26.97239455,66.33960644,8.21235622,6.087960428,33.42450383,4.714923772,4.904729939,57.90903607
8,23.9517578,63.9709492,8.040121562,38.60452815,13.48450419,11.21948386,6.283330327,31.81421719
19,31.06065998,68.60648597,7.061525359,46.86238241,22.47155925,2.609932571,6.23010701,30.60933304
17,18.29963528,54.01192408,3.62742024,30.99326731,36.60574964,4.160117837,3.422843573,7.25749276
16,16.34012897,50.52713011,6.285186537,3.47977304,52.76515517,4.110853395,1.567508908,22.82908187
22,26.34231604,38.26158021,4.138245879,26.55104948,46.66160495,10.99350143,1.897096594,22.12502432
13,24.26127754,59.67120148,8.048989403,43.08532167,28.88720976,1.388762071,7.063581032,29.68314451
12,31.59456922,67.29085172,3.877794231,41.7107048,16.63364455,9.738287123,3.649282178,23.27755339
5,23.41936738,58.05273334,8.897988359,21.29725861,27.09414334,2.968161691,5.527944489,47.48192965
16,30.77574481,37.97450972,7.57318903,10.51548753,27.99752194,7.915426474,5.323528134,15.56096541
18,28.79826553,51.1327173,6.574069349,39.70063738,26.69044091,10.30786343,6.402096912,47.87111267
18,22.04858268,37.24058235,3.721101804,31.49280526,31.75672606,6.64845954,7.943941113,66.21658527
19,22.09673165,49.27800575,4.891632879,31.66319877,27.94391286,3.97588642,1.911359901,36.12816921
8,5.472384167,70.63379519,6.122516368,10.51806849,15.726784,8.075401416,8.194839363,64.25793782
17,18.92091514,50.98258325,7.226550628,36.12380529,19.89495909,5.666610143,9.727822154,44.52333141
4,14.14441139,37.89539168,6.328957349,23.23880041,27.3063279,8.975428915,6.039514349,42.60413211
6,26.86265995,42.35343339,3.293914219,34.14733709,24.77893797,7.254468546,7.882426029,26.23285743
20,28.0281194,39.05698442,5.886402652,34.52072925,52.55100015,7.324331439,9.721574266,19.82219203
8,10.80841842,38.50858353,6.177288343,37.57958164,54.08827868,9.925921312,1.81350149,34.54104928
9,30.24217779,54.05309571,7.925417173,34.81487454,51.36887076,3.383895492,9.598168727,25.96466047
17,27.80113579,59.97647141,7.776038289,5.537502958,41.06438334,7.127823628,7.061992584,58.11763551
17,17.52857146,74.20453624,4.513602397,8.277670292,11.22412893,10.79452443,8.036194371,34.97264638
7,18.19528107,59.93991351,4.709995459,18.48862312,16.10874893,9.151007033,8.08956636,19.61861267
14,15.24346838,67.62660044,4.550429443,34.3172302,33.67793661,3.901583825,9.038104433,27.43475208
14,28.59298932,72.61396933,4.395219845,14.87040307,44.74304476,5.082390845,8.34100105,50.86100108
10,8.628932645,54.56709417,2.650954675,46.05175007,44.67036108,7.5556767,7.050081055,18.86050623
18,22.27063179,52.79802092,5.094384037,21.36855474,35.50225795,2.356321839,7.332869975,10.25756456
17,4.04932091,48.38930864,2.320137559,23.70929062,33.58722667,3.022907171,10.06330555,42.11833843
16,14.61196847,57.61097006,7.59370777,25.57021586,11.38714241,9.450969437,3.602425559,52.4450902
13,20.95563361,64.90334153,5.040238202,19.91363986,48.22230594,2.564901998,6.052075059,10.27552718
15,16.72965549,48.34659273,6.433396929,3.98564041,39.06315419,2.932451881,5.098320965,48.37950352
8,20.41959189,57.32348224,4.797915946,5.727150849,33.8524271,5.089066362,1.3349877,53.82289287
8,13.50175198,39.53941992,1.934580964,-0.391914314,36.29085322,5.644070963,8.143533322,59.08447245
17,12.60848618,73.12544864,8.238276359,25.48985019,39.43736421,12.72761545,10.27369633,14.86517611
14,12.66497568,47.59508813,7.459187272,17.01572022,34.95942299,4.392219513,9.181158233,62.74473602
8,12.39257442,67.82235059,3.305541408,18.62201251,48.80641439,6.39437174,7.60649849,24.74386933
12,23.46714339,60.56122873,7.927260891,31.53759014,32.21465134,6.861379254,10.83753615,27.15406298
6,29.3486715,52.11732265,7.751850057,26.87988185,25.39833583,8.28656156,2.866170607,27.35377119
13,7.15334625,68.15882403,2.438237088,42.76198857,45.40998462,5.272417541,5.801417452,39.58969081
8,27.19287006,63.67175133,3.647206595,31.94120232,16.76946204,4.260400026,1.355119193,26.40708962
20,20.92748726,37.28490024,4.16875278,5.94515456,34.51409876,2.928520681,3.773706706,17.18744537
3,17.72409249,69.48569685,4.807885669,37.96873891,15.63400109,7.43690613,7.252614813,60.17145848
12,14.89867153,74.75825331,8.872833573,36.87402886,37.43913826,10.0598326,9.985506652,53.11329333
5,13.77434485,37.89756195,3.697604032,37.40089157,26.48386558,11.46131911,0.608977263,62.57342842
17,26.30640241,57.73792786,4.498045718,42.40259073,13.93861282,2.520982059,3.08593035,39.7219338
13,28.41960337,49.82497658,3.268145314,0.541643883,21.83089615,11.94033396,6.404009527,50.3747898
17,34.87035882,34.86777113,2.543583453,37.09532947,43.82297672,11.46030178,3.332658501,43.3448763
7,28.84018639,50.75943535,8.243354172,47.28446713,31.95359138,1.5427484,5.145011527,31.21721462
6,22.63728366,44.04960681,1.949771452,2.36009955,12.79552496,12.68377981,6.344541497,20.96908734
12,15.77504967,51.83282644,4.135602712,30.5950209,19.67034184,10.50236687,6.541201333,22.43573526
4,7.597020702,57.5631996,8.605807101,21.61473516,39.84033397,6.890046151,5.866280575,44.0966343
6,17.88480782,57.47635102,6.066064304,27.98537589,35.60487007,7.358418288,4.151153416,32.61214385
21,25.69559947,58.00742153,4.521821933,13.19249762,25.21848673,6.773781821,5.636555243,61.98252908
11,36.39351508,48.7696867,6.111832183,30.83781866,42.00027017,7.432372912,1.311161086,14.45134908
16,23.20013076,55.48119119,6.916946856,9.385400505,11.61037109,7.818763701,6.489579562,51.2288383
14,20.13824872,43.35435862,3.707865232,30.78003884,19.60350493,5.536300322,6.961925833,32.22860122
12,15.51306581,74.5474596,7.754132836,4.120477712,15.43083983,1.710825649,2.481297292,53.30340507
10,28.69764299,44.41754913,5.968525579,9.395703489,58.40585467,1.031425898,5.695415319,34.14081448
19,22.27263114,49.16528987,4.298608138,42.57846419,53.26437891,2.703980083,7.632655526,41.96609244
18,32.84073329,67.79681724,3.159732651,23.56936885,35.1350393,9.081470522,2.97432679,32.08890408
16,35.74758475,59.64482508,8.990678206,20.80851707,36.90374919,5.510954781,7.764933102,59.42625046
8,24.25920646,65.35511419,3.353471521,34.45669972,44.38153605,7.836964588,1.808712302,41.29906279
20,15.99056242,48.83282403,5.451685303,34.46819248,28.10669911,5.947028723,2.540292273,31.07489258
18,20.60919892,37.32715015,2.581072939,28.23626429,25.75506743,5.125814346,6.920790899,31.83394904
22,36.14456957,56.75386408,7.046158424,34.62581225,31.11660936,8.017903641,8.1575654,37.76162885
5,17.12320212,49.04470944,1.328271406,41.24500315,35.51607556,2.728745942,4.061839009,52.76013948
10,25.55522532,57.38041649,4.288028669,12.20269998,15.46164317,7.644638329,6.337599523,8.340019658
12,28.29168765,72.09669889,6.095028421,22.53502576,8.346125417,12.24246292,10.1648716,60.32733314
13,17.62085565,60.15060148,6.250637519,37.00282388,38.82249154,4.066963197,9.984471064,36.33059437
15,5.339023478,67.02950238,5.443913786,38.98244338,50.1185555,9.978619838,4.180395915,61.30440692
13,21.57310533,50.8056017,7.353017821,38.22623244,34.82836704,6.230195115,4.238815164,41.70299573
23,6.124951563,44.77853277,7.843689237,37.33345809,35.33834009,3.957751487,4.301196816,10.79366778
3,37.9938362,75.65767963,4.54999653,17.17265079,38.28464864,0.795534061,4.239698529,22.32605592
6,21.52716133,55.42649681,8.96189853,28.03350043,34.81756955,5.634001032,6.299229675,49.96333088
4,23.70696755,52.3388362,3.215722216,17.30416846,26.17198914,12.38884921,6.269183467,41.78285323
4,31.0201085,56.93344902,7.781091087,22.22128451,47.10526578,9.575763353,8.960587268,50.09951983
18,23.78316996,57.78889367,3.734072728,23.32715825,31.6229195,2.077551064,3.364487906,43.57439343
20,15.3005246,43.91377453,2.722122603,3.40242844,49.47709304,5.907722173,3.110033072,17.73976802
19,30.98773416,42.40798033,3.426032055,29.99705351,45.19027722,11.50588388,7.177749471,49.53278428
11,34.91225842,63.49988128,8.381082518,40.01569403,38.28299912,11.11755587,8.278671093,36.17676475
13,37.72197324,60.12677816,1.593107356,28.51086673,46.51246027,4.423900485,8.376070088,49.40748404
6,24.54101804,67.20823411,3.840341477,9.027220984,42.99513648,2.638719182,2.885599152,8.18796671
6,38.44561219,70.27749507,5.094311571,2.804946232,26.17402436,4.546669852,8.288048366,57.93485686
14,9.733440966,65.69257585,4.184526561,18.54750277,14.8314509,2.984445341,1.043184695,25.45258268
6,11.40195195,50.71440114,3.109537257,29.83138355,36.57056158,3.957762759,9.357384038,9.566115073
12,27.14360505,42.32461665,4.987359115,44.79242963,29.22118084,1.732253612,5.190044057,41.44087125
18,5.255283255,40.12832706,2.774761236,9.54449749,27.77280667,9.000667306,9.473878989,17.9169551
18,29.60183659,64.68824435,6.641722595,1.025723498,52.7675217,5.120453248,2.586050892,48.49664303
19,27.63863631,47.330606,5.953545331,28.55668316,48.93255225,8.647822207,4.407572615,27.29892588
15,26.41179451,34.03753473,2.076386327,16.25660825,44.56370215,4.424331445,7.404692161,43.79173601
19,5.036678429,45.66725024,8.70966722,2.894596468,43.2813001,9.230677241,4.113110325,24.28958939
6,19.97726094,43.42933634,5.571884241,5.139637535,33.51372133,11.34341334,5.467562169,10.56484604
7,22.69500296,47.87592004,4.491556131,9.920425834,19.96674407,4.004550874,9.4733245,28.80493772
20,21.95008968,63.59002681,4.442530807,31.15607772,47.66285682,7.591118526,3.754549416,54.06937689
21,19.75909468,61.04622705,4.10789603,17.44334594,37.41116986,9.23402458,6.635005124,51.5740488
16,5.772903136,73.54023174,4.444665163,12.73271637,47.65314133,9.415854965,7.940678795,28.07391242
5,23.67406906,50.51804478,8.778850423,23.42361492,34.83761855,12.29573317,5.705452329,7.763128095
21,26.45720853,40.87322101,7.807356027,31.16611371,21.47892938,4.516506953,4.482336008,35.73490868
16,22.88775797,58.76233492,5.76891802,-2.628727109,53.81881974,13.24597556,10.17301169,16.36466348
14,22.96726063,46.21871539,4.492113419,21.7033447,35.0288438,9.544696861,5.571298222,31.99033647
4,23.60139772,67.15730551,5.048358459,14.2338685,39.88173996,1.74985797,2.062156252,17.52228802
13,20.27952688,47.8944825,6.650820191,35.79575115,4.954636851,12.52767596,9.228537216,49.85589771
15,30.47626383,53.01549827,5.55207022,14.14603185,22.82754385,2.408907638,9.097398321,25.12142923
8,8.16371119,70.19711355,2.51522991,13.57631766,33.03679471,8.703770411,2.23699788,17.11212661
8,30.36230939,44.97201184,5.369236237,8.548836451,43.0051497,9.321250587,7.148847837,37.284505
11,27.39865433,50.06768908,6.301969597,17.67214068,28.91775667,11.26047571,8.346501173,30.86797552
7,9.754091814,43.587641,4.173860671,33.8694825,11.85079754,1.491867936,2.066880172,18.436356
17,12.64717785,47.81844498,1.764729175,31.73061329,21.71853625,2.954393547,2.142562958,66.06266546
